"","fulcrum_id","created_at","species","fulcrum_parent_id","bag_id","time_of_capture","body_temperature","microhabitat_type","microhabitat_temperature","bag_photo"
"208","831444aa-4cc4-4bc0-a759-24b2aa8d6f49","2022-06-15 03:19:06 UTC",NA,"2e14c9a7-cf87-445f-abc4-3b7a22259efc","BAG55",23:19:00,23.8,"Water",NA,"8059f664-15d4-4df4-8bc2-d3e65953f1e5"
"209","fc4e3d30-3bec-46ec-a723-0d46816121c3","2022-06-15 03:25:44 UTC",NA,"2e14c9a7-cf87-445f-abc4-3b7a22259efc","BAG54",23:25:00,23.7,"Tree/Log/Bush (Lower than 1m)",23.8,"fb117057-37cd-4da7-ba69-be2575f55afd"
"210","3f543231-a9bc-40d8-a456-39f4187e8458","2022-06-15 01:50:18 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG17",21:50:00,23.4,"Emergent Vegetation (Lower than 1m)",23.5,"9f9308c9-286d-45ad-881f-c063f9edb53b"
"211","c5f08c63-315e-4aee-8c09-91b047f532ba","2022-06-15 01:53:29 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG31",21:53:00,23.6,"Tree/Log/Bush (Lower than 1m)",23.6,"ab5a1452-1758-4c2d-9de6-eb534e5b8012"
"212","886c4e5a-66f8-4472-b1b8-716e4025eb5e","2022-06-15 01:55:24 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG34",21:55:00,23.8,"Tree/Log/Bush (Lower than 1m)",23.6,"d1033c07-89f1-4ed6-8794-66845f568754"
"213","5fdba787-0fa5-41f2-9fe7-e0209fd491ac","2022-06-15 02:00:05 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG19",22:00:00,24,"Water",24.1,"57c3d30d-7906-4c88-8520-9ccfdbb6e67b"
"214","5a900d74-746a-4b70-a10b-ac3400eabeb9","2022-06-15 02:03:06 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG18",22:03:00,23.9,"Water",24.2,"549b0b0a-4f17-4322-9dd2-22283ab8165b"
"215","9205df85-775a-4f7d-9893-bd4f20774d30","2022-06-15 02:10:40 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG16",22:10:00,24.3,"Water",24.4,"efb8381b-c80a-4798-b4cb-f3334191fc20"
"216","93994cc8-3763-4a6f-bc7d-6b919c910199","2022-06-15 02:27:43 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG15",22:27:00,23.4,"Water",23.3,"450d5e21-917e-4756-a9dc-edf99e312e2d"
"217","0eeb1745-dee8-4694-b0f8-94542958a57f","2022-06-15 02:32:17 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG14",22:32:00,23.4,"Water",23.5,"952c72bc-4a1e-4b8d-8f24-eddb6851e307"
"218","7bc66d9c-9263-4b76-9057-88cbedb94ec8","2022-06-15 02:41:10 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG13",22:41:00,23.6,"Water",23.8,"10a262a6-119e-4d16-9c54-93d23ee240b9"
"219","155c21b2-7af0-4228-8255-8b27a6dc2af0","2022-06-15 02:43:54 UTC",NA,"32ab862e-0abc-4024-87c4-431ec502f31e","BAG12",22:43:00,23.7,"Water",23.9,"16992a0c-f0a6-4b1e-a78b-e423af10f77f"
"220","4ac3440e-625e-4b2b-8c8e-afbc317ab95b","2022-06-16 02:00:48 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG01",22:00:00,27.3,"Tree/Log/Bush (Lower than 1m)",27.8,"cc6551ce-fc87-4ee3-b465-ff6c9a9c151d"
"221","89961a0b-5a43-4245-b6aa-4ed8b699a2ea","2022-06-16 02:11:18 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG04",22:11:00,28.4,"Tree/Log/Bush (Higher than 1m)",28.5,"13bb7103-7822-4a24-a2b2-2b0916f06e0b"
"222","4e50a01e-de5e-4241-9da2-d7d9b577ce6f","2022-06-16 02:13:54 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG16",22:13:00,27.7,"Water",28,"3c01b315-029c-449a-8c9a-7ab102bf7377"
"223","f0bded90-fbb6-4ac3-87ab-7264538b0fd0","2022-06-16 02:19:08 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG03",22:19:00,28.1,"Tree/Log/Bush (Lower than 1m)",28.5,"e2a811cc-4175-4081-a173-72560199ae17"
"224","0ac75d6a-83ca-424e-9eff-30308d9134c2","2022-06-16 02:23:45 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG02",22:23:00,28.8,"Water",28.7,"4b375e47-e4e0-49d7-a500-61d707969239"
"225","01ad1e59-5cc8-4595-ae0b-75df7d77c655","2022-06-16 02:37:26 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG17",22:37:00,27.2,"Tree/Log/Bush (Lower than 1m)",27.3,"7245fc68-871d-4550-8c98-ac0a518e574e"
"226","aa8d67c9-83fb-4df1-9ab6-fd3067d912f4","2022-06-16 02:47:35 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG15",22:47:00,27.1,"Water",27.2,"94c9b085-9188-4cb0-9159-401bad44c67d"
"227","1977db81-a591-47e6-91fd-3545698f2d9f","2022-06-16 02:50:10 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG24",22:50:00,27.2,"Water",27.2,"3045a50a-eeae-41bd-9ebc-8f2af1346d95"
"228","704ecaec-e4ad-43ff-908f-4a86c321c6f0","2022-06-16 02:55:31 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG20",22:55:00,26.7,"Wet ground",26.8,"2b47e9f9-3044-40d7-8e00-64db82379615"
"229","cc2ab269-64b7-4f38-86d5-17a7b6c699a4","2022-06-16 03:01:52 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG18",23:01:00,27,"Tree/Log/Bush (Lower than 1m)",27,"768194d2-0e85-4f38-bf0a-6312aceb8e3d"
"230","7a806e77-7141-4058-9cda-201aa518db94","2022-06-16 03:04:00 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG19",23:04:00,27.2,"Water",27.2,"84ca19e3-aa08-4e1b-b9b5-80818a548d78"
"231","7bb2453e-5c39-4c26-bab5-45af82f5382d","2022-06-16 03:08:04 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG21",23:08:00,27.1,"Water",27.2,"b4e2db39-fb88-4745-a872-2e321785ced9"
"232","92512783-bc75-4475-83fb-4e8534a91973","2022-06-16 03:25:54 UTC",NA,"a30d215b-c546-4f8a-b435-f3d471e382fc","BAG22",23:25:00,27.2,"Water",NA,"bd78a561-498d-472f-a2a2-2ab3072d49dd"
"233","56a869c3-281a-454a-a200-837ac8b1d678","2022-06-15 01:41:00 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG10",21:41:00,21.4,"Wet ground",21.2,"640b520c-7432-4811-b55e-b1cb32b3c5ee"
"234","39e1adf9-2880-496a-8e2d-d5c4963325c9","2022-06-15 01:52:38 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG32",21:52:00,21.6,"Tree/Log/Bush (Higher than 1m)",21.7,"c5ed4cd6-edae-4a72-97bc-fbe7fe7cf19e"
"235","8f956fc2-b966-438d-99ed-c7fccb75163c","2022-06-15 01:58:29 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG33",21:58:00,23.5,"Water",23.7,"0efcf175-d007-44a4-aae9-8a77e2e0bdfc"
"236","cff31b1c-1204-4652-88e3-e9e6273ba272","2022-06-15 02:06:33 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG03",22:06:00,23.1,"Water",22.4,"692f2ea7-5f16-4c0f-b439-eed823a52952"
"237","962528f2-c176-4b00-b084-2ac6ddd53fcd","2022-06-15 02:10:28 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG04",22:10:00,22.4,"Water",22.9,"2178d7d9-7edb-4622-80d3-d2f6842adbe0"
"238","113e98f2-b2f3-4ca0-a591-8181ef3ad7ae","2022-06-15 02:23:28 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG05",22:23:00,24.7,"Water",24.2,"88fc0ed2-d011-4a6c-a69e-81403b614bfe"
"239","7db31e0e-5bd8-4675-b364-23b6c2a64fd3","2022-06-15 02:27:56 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG01",22:27:00,21.4,"Wet ground",21.2,"d09398bf-d27d-4eb8-abd9-1326db91329d"
"240","275d06fd-5539-46a0-8893-73d9aa41b840","2022-06-15 02:31:21 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG02",22:31:00,22.4,"Water",22.1,"3eeee458-b8b3-480e-9a49-ffa586cf9cbf"
"241","3ba48519-49ab-455f-8739-9c611931c208","2022-06-15 02:37:40 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG06",22:37:00,20.9,"Wet ground",20.6,"30af10a8-9069-4fce-b889-0b535f461af9"
"242","15bd64f7-0ecc-476a-9640-61ea82edc595","2022-06-15 02:42:54 UTC",NA,"cdea43be-55a5-4144-8600-054380758627","BAG07",22:42:00,21.6,"Wet ground",21.3,"c1fdbcbb-233f-4e03-a695-26e117e03e52"
"243","f486a10d-ef8a-46d3-abbe-218cd674c083","2022-06-15 03:08:58 UTC",NA,"71b55b1d-8ca8-4203-9c66-306cf143fa1d","BAG44",23:08:00,23.7,"Water",23.2,"8c412705-6b2a-4288-9608-724efff183c0"
"244","294b8914-a11e-478d-8b4a-33a2cc618949","2022-06-15 03:11:42 UTC",NA,"71b55b1d-8ca8-4203-9c66-306cf143fa1d","BAG51",23:11:00,23.7,"Water",22.8,"1fe8e2b4-80c8-4767-9c33-b10ba407709d"
"245","4b61515b-17d2-44da-8e69-4c487378d094","2022-06-15 03:16:05 UTC",NA,"71b55b1d-8ca8-4203-9c66-306cf143fa1d","BAG47",23:16:00,21.5,"Wet ground",21.7,"5cc1dbd3-0673-43b6-a09d-f7a0307f3fba"
"246","c81061a5-594b-4724-959f-a9c0620344b4","2022-06-16 02:14:28 UTC",NA,"17b611f6-b34e-42df-980f-bdd8f8a6b60d","BAG09",22:14:00,27.1,"Water",27,"59cb427c-3c72-4675-a101-151177ae9b40"
"247","5e02ab30-c017-4359-865e-b2169569cf75","2022-06-16 02:23:51 UTC",NA,"17b611f6-b34e-42df-980f-bdd8f8a6b60d","BAG07",22:23:00,25.9,"Water",25.6,"b52a5725-281c-4734-ab70-87a54e2139bd"
"248","c577e478-b5de-448c-8df5-8fae1dd0d025","2022-06-16 02:32:33 UTC",NA,"17b611f6-b34e-42df-980f-bdd8f8a6b60d","BAG10",22:32:00,NA,"Tree/Log/Bush (Higher than 1m)",NA,NA
"249","321cdb72-f027-4b96-9e18-c7f7a6338cbe","2022-06-16 02:46:57 UTC",NA,"17b611f6-b34e-42df-980f-bdd8f8a6b60d","BAG13",22:46:00,25.4,"Emergent Vegetation (Lower than 1m)",25.4,"a4bf6ea6-b215-45d6-a231-748699eaa7ba"
"250","889047e5-013d-4813-b0e7-24ab43a99eb6","2022-06-16 02:59:47 UTC",NA,"17b611f6-b34e-42df-980f-bdd8f8a6b60d","BAG11",22:59:00,26.4,"Emergent Vegetation (Lower than 1m)",26.4,"550d7fbb-4c02-4722-9087-97cda690f9c9"
"251","455c1891-c3fd-41f1-a822-0a4c920c10a0","2022-06-22 15:56:16 UTC",NA,"10eaf46c-a1b2-475c-abb2-a731fe9c56fe","BAG29",11:56:00,20.1,"Wet ground",20,"613eae80-6dcb-4774-86cd-e2acace5a6a9"
"252","f4290d3d-427f-4127-9d80-52f26eb14711","2022-06-22 15:07:52 UTC",NA,"d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92","BAG50",11:07:00,NA,"Water",23.4,"40f30a61-4ec3-4660-9365-f72e39249fda"
"253","cfb6ead2-aba7-4bbf-8a6b-78d192cdf295","2022-06-22 15:26:24 UTC",NA,"d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92","BAG16",11:26:00,NA,"Wet ground",19.9,"7afe9bbc-8a15-4cc1-b8b7-f78ccf4eebdd"
"254","527db6fd-3b9e-4e27-bd1b-6c9b897c380c","2022-06-22 15:30:59 UTC",NA,"d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92","BAG45",11:30:00,21.6,"Wet ground",21.2,"58bd482d-d9e8-41cc-b6ac-b98776c96430"
"255","c06c9a98-98f3-4d94-851d-33fb84cc9ed7","2022-06-22 15:35:02 UTC",NA,"d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92","BAG49",11:35:00,NA,"Water",20.9,"99d041a1-bede-4d5b-ad39-f6fa09ab8e78"
"256","ab965b0f-49a1-445e-a4a8-20a3369affa2","2022-06-22 15:38:18 UTC",NA,"d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92","BAG53",11:38:00,NA,"Wet ground",18.9,"bbc095bd-f81d-49de-9c4c-1f9d7c8c50b7"
"257","4ab31cd4-adfa-49f7-ab36-9befe93fd310","2022-06-22 15:08:00 UTC",NA,"a1d71b63-9f73-42cc-abd6-1af335983b77","BAG13",11:08:00,18.6,"Wet ground",18.2,"3c7530c1-e047-4b21-a1f4-1c28c4ae1ba5"
"258","1d3b8087-a185-4471-910a-6a9219f8f385","2022-06-22 15:55:48 UTC",NA,"a1d71b63-9f73-42cc-abd6-1af335983b77","BAG03",11:55:00,18.8,"Wet ground",18.9,"593f1883-87bb-4c55-8da3-66f401755437"
"259","21bf6d5a-5f7f-4b20-92df-600518b13486","2022-06-22 16:02:15 UTC",NA,"a1d71b63-9f73-42cc-abd6-1af335983b77","BAG17",12:02:00,19.3,"Wet ground",19.5,"88774587-21ed-4e84-b3f1-a993f79abb5c"
"260","40a254a8-6320-4a2e-9842-1cda39c11cad","2022-06-22 14:55:10 UTC",NA,"581323a5-f714-40c7-9b0c-5e7828f52fc9","BAG15",10:55:00,21,"Tree/Log/Bush (Lower than 1m)",21.2,"8292a3a1-199c-4a99-97c8-7fc4c8fe4f07"
"261","3e1bf85b-bd83-42bc-8c8b-641d11ea52c0","2022-06-22 15:27:31 UTC",NA,"581323a5-f714-40c7-9b0c-5e7828f52fc9","BAG57",11:27:00,NA,"Water",19.6,"4853fbc5-f54c-43ad-81bc-59d96d80b0dd"
"262","badceba0-1517-424d-9af1-fec9b78b811d","2022-06-22 15:33:32 UTC",NA,"581323a5-f714-40c7-9b0c-5e7828f52fc9","BAG19",11:33:00,NA,"Water",19.4,"6cd63529-fbe6-4de2-a590-1f97c64f3abd"
"263","c0e03220-ca52-40e5-9317-fbb32387cc32","2022-06-22 15:47:15 UTC",NA,"581323a5-f714-40c7-9b0c-5e7828f52fc9","BAG05",11:47:00,NA,"Water",20.4,"bbe8f8d0-7c85-4f31-868c-43dff1bc6094"
"264","418cf6ac-ac4f-4bb1-bd36-5545773f9523","2022-06-22 15:56:29 UTC",NA,"581323a5-f714-40c7-9b0c-5e7828f52fc9","BAG18",11:56:00,NA,"Water",20.8,"796bf87a-d2e2-43eb-be9d-de1563d94226"
"265","17b7127c-fe38-47d5-8154-fb54088cce11","2022-06-22 16:10:14 UTC",NA,"581323a5-f714-40c7-9b0c-5e7828f52fc9","BAG48",12:10:00,NA,"Tree/Log/Bush (Lower than 1m)",21.5,"40d7ed0f-d294-46e5-973f-e1442aac99a1"
"266","8674195e-8cdb-49f3-add3-37eb9a4ea22b","2022-06-23 15:05:14 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG52",11:05:00,18.5,"Wet ground",18.3,"6d1844b4-1358-44a1-abfd-4dd2d4be635e"
"267","7ec83bc3-bbce-445d-a156-0dd6e9423a80","2022-06-23 15:28:29 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG15",11:28:00,18.1,"Water",18.1,"57afab21-e3c8-4e1b-9887-81ea42f7dd09"
"268","3e012a83-4fe3-4c64-b335-82091af4f575","2022-06-23 15:32:16 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG56",11:32:00,18.1,"Wet ground",18,"9e16ce75-9ee1-4c41-a764-e29616e1ae4c"
"269","4d05440a-c1ec-4dc1-99f7-f6c49bc13492","2022-06-23 15:40:53 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG09",11:40:00,18.2,"Water",18.2,"42f8965a-301a-49dd-a967-64ee32bdb573"
"270","a5ae7a20-cffb-441e-8fec-1bd899b9c772","2022-06-23 15:47:20 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG01",11:47:00,19,"Wet ground",19.1,"ec7096b7-f8ab-4950-9188-adc1db236fa7"
"271","887aeca2-fc77-4caf-a5b8-4741b3b79cfd","2022-06-23 15:52:58 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG41",11:52:00,19.2,"Wet ground",18.8,"b78106d8-a71f-44e2-ba54-a1a4f24fa98f"
"272","7acc0322-f785-420c-a751-e491e4329ac9","2022-06-23 15:58:22 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG04",11:58:00,16.3,"Water",16.1,"1711c6ec-3bf3-4cf7-8d6d-38415986a0d8"
"273","f9f16a47-d0d3-4dda-a6b0-cf9101b1a11b","2022-06-23 16:04:17 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG13",12:04:00,18.7,"Wet ground",18.5,"90e64ee4-7fda-4d28-a450-35503902bcba"
"274","864a69e8-427f-4693-9a46-58a3d4ff39ef","2022-06-23 16:17:51 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG14",12:17:00,18.2,"Dry ground",18.3,"e077237e-8312-405e-b281-e52d9f37e6a3"
"275","a1fc1aae-0298-49da-832a-b500cf56b8ad","2022-06-23 16:28:14 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG11",12:28:00,19.3,"Tree/Log/Bush (Lower than 1m)",19.2,"c4902af3-adc1-48a7-b4be-30b373c8b80d"
"276","b86a7e28-bb84-411d-b7fd-2fea22277676","2022-06-23 16:28:57 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG07",12:28:00,19.3,"Tree/Log/Bush (Lower than 1m)",19.2,"20aaffc3-3798-42e8-a31e-4ce3b981b667"
"277","4b30e3ec-a75e-44d5-b640-94c5fc86e347","2022-06-23 16:33:20 UTC",NA,"fa19de46-1320-4f13-a462-a7006315e753","BAG06",12:33:00,19.1,"Tree/Log/Bush (Lower than 1m)",19,"6dc6d0ab-93b6-42bf-88cd-ccc21c023af1"
"278","1306694e-d298-4068-8716-f0a1efc200e2","2022-06-23 15:10:44 UTC",NA,"766a2488-9d6e-4a48-b25b-411607c31c21","BAG08",11:10:00,NA,"Water",17.1,"f6bcded9-ebbb-4689-8d3c-e8524c4c0a4b"
"279","7b75400d-36a0-4d87-b0ad-c7bb13573c33","2022-06-23 15:46:52 UTC",NA,"766a2488-9d6e-4a48-b25b-411607c31c21","BAG95",11:46:00,NA,"Wet ground",16.2,"ff16ea0e-ef37-4c2e-bedc-cf6d54a3ff56"
"280","1179a69f-031d-4241-8c1f-473fc3f96bfb","2022-06-23 16:04:45 UTC",NA,"766a2488-9d6e-4a48-b25b-411607c31c21","BAG23",12:04:00,NA,"Wet ground",18.5,"a8d9bcf8-86f6-4d97-94c6-69d3c56d9f62"
"281","47154b77-4cac-467a-88b1-db80c6c9e227","2022-06-23 16:08:31 UTC",NA,"766a2488-9d6e-4a48-b25b-411607c31c21","BAG92",12:08:00,NA,"Wet ground",18.7,"e4df4538-02d4-4eaa-b69f-e1639f62b661"
"282","3ec26783-e264-45e5-beed-a3d40dfbd9b0","2022-06-23 16:25:44 UTC",NA,"766a2488-9d6e-4a48-b25b-411607c31c21","BAG35",12:25:00,NA,"Leaf litter",25.6,"100471c0-2bfb-4ec3-ba84-b9df826eb96e"
"283","e33141f8-5d0c-4ad4-a691-0a8dc0d71fd9","2022-06-23 15:01:26 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG07",10:40:00,NA,"Wet ground",18.3,"aa4b086c-8d43-42b6-a525-ff2e9edb7e50"
"284","e04a0361-fa1b-425b-ba01-54ad4d533099","2022-06-23 15:06:07 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG02",11:06:00,NA,"Water",18.1,"c8295597-d7cd-44d1-b48c-739296a8db40"
"285","78f9c83f-51fa-45ae-bd6c-f2eca8574a10","2022-06-23 15:25:05 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG05",11:25:00,NA,"Water",18.2,"2a5c046a-67e6-4e3c-9f20-152c44461cb1"
"286","dcaad1c8-b7b5-40c3-8bff-cb57b1e272c1","2022-06-23 15:37:19 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG97",11:37:00,NA,"Water",18.3,"e45f7f6a-4393-488b-ab88-7ca302037b51"
"287","8a4f0193-9f69-4b75-9bf9-f38c3ab224c9","2022-06-23 15:56:23 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG12",11:56:00,NA,"Wet ground",16.7,"5df376a5-111a-4f67-bd9a-918aa8959fa8"
"288","e9c3db1e-9fba-4928-8c77-8bce9764157a","2022-06-23 16:13:54 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG73",12:13:00,NA,"Wet ground",19,"6c34a57a-2929-4130-ac71-9b028519b17d"
"289","e1834379-9454-4306-b341-5ca718738cb1","2022-06-23 16:26:41 UTC",NA,"972b35f7-eacb-4341-8891-b698ae311450","BAG03",12:26:00,NA,"Leaf litter",20.1,"d7da7a3c-1f80-4f14-963b-70257a7b5b88"
"290","c7c17268-6042-4740-a408-0c0fbd5b0071","2022-06-24 01:56:22 UTC",NA,"8e7780ba-62bc-4d0a-a4ae-e9b5354e7e0d","BAG84",21:56:00,18.9,"Wet ground",18.8,"d7c416a3-820a-42de-9517-3fc8040dd0b5"
"291","38c067f6-7e63-469f-a1c9-e5f132bc1623","2022-06-24 01:47:43 UTC",NA,"89c1dc52-3406-4051-b721-a7c40118db14","BAG87",21:47:00,NA,"Wet ground",16.6,"427fb818-a997-4309-bede-fb1b158918a5"
"292","37a84cbc-925c-4ca9-9141-0e620650143e","2022-06-28 02:38:46 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG01",22:38:00,17.9,"Dry ground",19.2,"7326d3f8-04f0-471f-9ea2-005bdbf12b20"
"293","c88ded25-213b-4332-9db2-df1d49ae6f9e","2022-06-28 02:39:16 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG09",22:39:00,23.5,"Water",23.1,"658e1071-a81a-453a-adc6-574a4d70db09"
"294","2c9c8257-bf64-4c10-850a-572ac6ec3806","2022-06-28 02:50:27 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG10",22:50:00,22.9,"Water",22.7,"3e2835e8-c7e3-4e12-9c51-540efe37da44"
"295","6ebfa0d0-c821-4804-abb2-83851aee7ab6","2022-06-28 02:55:24 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG12",22:55:00,21.4,"Wet ground",16.1,"a1fa8bb5-7550-411d-bfd1-96a4a7a092c4"
"296","a9a2a252-a59c-482d-8ced-21902017a4fb","2022-06-28 03:03:40 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG13",23:03:00,18.7,"Wet ground",18.9,"8b140d6c-8500-46e7-bbb6-3fe9f009b2e6"
"297","2c71af13-08f9-462b-872e-614d8c423d94","2022-06-28 03:06:50 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG14",23:06:00,22.1,"Water",22.4,"8dec8ae5-1ae5-4b6c-9805-8973cd37d392"
"298","1f9794b3-a3fc-4f9e-bd17-b9eeee6eaf94","2022-06-28 03:25:20 UTC",NA,"02cea601-632a-42dc-aa4b-7f9fea21a600","BAG33",23:25:00,17.9,"Wet ground",14.1,"4e58e08d-8747-4ae8-91d7-248184ae582c"
"299","da79aa70-db20-47b7-aaa3-11cc3af0065f","2022-06-28 02:38:09 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG15",22:38:00,20.8,"Water",21.9,"e1ca0929-e27b-4beb-ba0f-7a3fe9342ab8"
"300","85025b47-7995-48a1-a9e9-9e8a756a273c","2022-06-28 02:41:22 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG17",22:41:00,21.2,"Emergent Vegetation (Lower than 1m)",21.6,"26f3b620-35eb-4e0b-b687-07f39c57127b"
"301","ebabe240-d75b-4dd5-a843-a3f1d687a576","2022-06-28 02:45:23 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG16",22:45:00,18.6,"Wet ground",19.6,"107a7b0c-8362-4f94-b4f3-38d725b16797"
"302","08760cf6-9f2c-4f40-9d73-e91d3ecddb17","2022-06-28 02:55:57 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG29",22:55:00,16.4,"Dry ground",14.7,"188df288-dc82-4ab1-b2fd-ad68bfdd9f5c"
"303","1fe1dc1c-1eaf-4946-b6ff-fd75fb60fcb5","2022-06-28 03:19:56 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG28",23:19:00,21.3,"Water",22.3,"9bc570c6-ae02-443f-a6e4-24fa9d1ab3f7"
"304","d9fcfb77-eef2-44d0-a096-4fd37268eca6","2022-06-28 03:26:15 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG27",23:26:00,22.4,"Water",21.3,"5fbf98cc-7d22-491a-846f-dd856ff11b59"
"305","a5398dee-bc2a-4519-a89a-1309175f3a3f","2022-06-28 03:36:30 UTC",NA,"c65135ec-e688-4ba7-b8b1-0f9a19dd76d9","BAG26",23:36:00,20.4,"Water",22.6,"b824d4ca-be53-4e8d-9843-b7340fc9cb8f"
"306","9def57c2-c0d1-4362-8718-a608e0c64077","2022-06-28 02:45:17 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG07",22:45:00,18.3,"Wet ground",18.9,"02ad7470-dcec-4c73-ba1b-bdbef206c229"
"307","5ac2cc76-d253-445d-8e77-93daa1817dca","2022-06-28 02:51:09 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG31",22:51:00,17.4,"Wet ground",16.4,"6b38a90e-619b-4f28-a258-d84348582832"
"308","c9f588c7-c639-4131-93af-bb66cc12d1da","2022-06-28 02:55:19 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG32",22:55:00,20.4,"Water",22.5,"dc3e0d1c-3502-402a-81fd-d020ab759ef3"
"309","05062f20-6f7f-4ef7-b773-33c60199e349","2022-06-28 03:11:52 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG30",23:11:00,17.1,"Tree/Log/Bush (Lower than 1m)",16.5,"5dc081fb-23cf-4837-89f3-469736015418"
"310","76bc50ca-9c68-4038-8378-9fbcfe069f90","2022-06-28 03:17:20 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG08",23:17:00,NA,"Water",226,"0285c061-d70f-487f-afcb-854792ff0ed5"
"311","befde801-154a-4c3a-882c-f3b9d548186b","2022-06-28 03:21:06 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG05",23:21:00,22.5,"Water",22.4,"56b60962-3821-4264-b0c2-4d1c8d65d716"
"312","0702c460-bce1-4b9c-98a3-dde3adb85b4e","2022-06-28 03:33:00 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG34",23:33:00,16.4,"Wet ground",17,"66af7db5-276e-4507-8d01-39e5e7dad6a0"
