"","fulcrum_id","created_at","fulcrum_parent_id","bag_id","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id","capture_comments"
"217","f746b2df-970b-46ac-af6d-13ce54d5d725","2022-06-28 04:34:54 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG15","Rana catesbeiana",NA,"New",NA,"de4e8c2c-76cb-45aa-a3d1-92a769994b3d","Adult",NA,"Female",NA,84.3,65.4,4.5,60.9,"BdSwab00136","BacSwab00135",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00057",NA
"218","4c512238-4a5e-4ffc-9d5b-d2b40bbba680","2022-06-28 05:07:10 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG28","Rana catesbeiana",NA,"New",NA,"1256fed4-3e0d-42ee-a493-01a55a8a75b2","Juvenile",NA,"Unknown",NA,55.6,19.5,2.9,16.6,"BdSwab00142","BacSwab00141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00051",NA
"219","75034ad2-483d-4a2e-80ce-37ef37352a6f","2022-06-28 05:10:33 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG27","Rana catesbeiana",NA,"New",NA,"61a60510-9340-4a30-90ff-bfd282305493","Juvenile",NA,"Unknown",NA,49.5,19,3.8,15.2,"BdSwab00143","BacSwab00142",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00052",NA
"220","696692fc-07fc-4ce4-8e3f-e3e54f3cbb58","2022-06-28 05:13:36 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG09","Rana catesbeiana",NA,"New",NA,"9036b62c-ba54-422e-9fb9-389af18b3394","Juvenile",NA,"Unknown",NA,53,19.5,3.2,16.3,"BdSwab00144","BacSwab00143",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00062",NA
"221","f78a4784-ea84-41b0-8c74-a4b0ccf86762","2022-06-28 05:16:34 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG10","Rana catesbeiana",NA,"New",NA,"f89475b4-e93a-4735-908b-da9b4fdb7ba3","Juvenile",NA,"Unknown",NA,53.6,32.4,14.6,17.8,"BdSwab00145","BacSwab00144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00059",NA
"222","d98fa2b8-3356-42fd-beca-74f1d75c8491","2022-06-28 05:45:23 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG31","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","16bf29aa-6d84-485a-92a7-6e99d43cdd33","2022-06-28 05:47:00 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG01","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","c5719c71-bb86-47bd-ba35-14cdc7293dd4","2022-06-28 05:47:51 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG29","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","15dbe01a-d17c-48a6-9c21-289eda49f53d","2022-06-28 05:48:32 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG12","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","1f5f4a9b-2bbd-4d21-8d30-8b9ab8d5016b","2022-06-28 05:50:08 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG16","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","e214492b-c578-4856-bcd2-f0c53d273fe8","2022-06-28 05:50:28 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG04","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","4e45e39b-047f-471e-bad8-d40e6aa7979c","2022-06-28 05:51:32 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG07","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","bedbed69-b290-4269-a0d5-e71ca94e2f5f","2022-06-28 05:52:13 UTC","d6bdf081-379b-4b0a-b37d-e15b8d183f95","BAG34","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","43bdf8e6-b59e-4156-a08f-38549bac8d4c","2022-06-29 03:15:33 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG82","Rana catesbeiana",NA,"Recapture",NA,"ef13ec41-354e-426d-b92d-fa147b028386","Adult",NA,"Female",NA,64.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","db0162c4-6b81-40b5-8c7b-b1e32bdb5e99","2022-06-29 03:16:45 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG64","Rana catesbeiana",NA,"Recapture",NA,"560b55a7-88dd-4211-8e6e-ea1c9da265b1",NA,NA,NA,NA,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","7648e902-f5c6-4f72-b31c-f1f140fad686","2022-06-29 03:17:09 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG68","Rana catesbeiana",NA,"Recapture",NA,"dcb71782-0c18-4823-9129-40d7d87bad9a",NA,NA,NA,NA,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","b3fe5427-822c-4be8-9cfb-b32808539e05","2022-06-29 03:17:32 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG69","Rana catesbeiana",NA,"Recapture",NA,"95d96885-bbd7-4fcd-abe5-18be07e2e590",NA,NA,NA,NA,56.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","6a9e1255-578a-4dfa-a638-e9f8fc76b76f","2022-06-29 03:17:53 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG22","Rana catesbeiana",NA,"Recapture",NA,"d6f84bfe-1f52-4a9e-943f-e83a897cc88a",NA,NA,NA,NA,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","fe319783-38c2-42a6-bdf0-ca2da74abaf7","2022-06-29 03:18:32 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG66","Rana catesbeiana",NA,"Recapture",NA,"760a69a9-783f-4f79-960f-e672872334df",NA,NA,NA,NA,78.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","b558d437-6e58-45ae-9d75-596f24ac9473","2022-06-29 03:19:14 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG63","Rana catesbeiana",NA,"Recapture",NA,"cf34ce26-0bc5-4aa5-8535-dd2b6b4bac08",NA,NA,NA,NA,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","fe69e844-8e60-4c2a-9ced-ed6335c5961e","2022-06-29 03:19:54 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG89","Rana catesbeiana",NA,"Recapture",NA,"64caee74-7cfe-4a9c-bcf4-7423ff7aa7c8",NA,NA,NA,NA,98.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2b7a0cac-e121-431f-9207-80dbea721c9e","2022-06-29 03:20:25 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG86","Rana catesbeiana",NA,"Recapture",NA,"3a0baaed-dbd1-4dda-b282-ed56bf966353",NA,NA,NA,NA,104.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","f406aa3f-1751-4329-9bdc-e1db1cd21d5f","2022-06-29 03:21:46 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG60","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,81.9,58.9,4.5,54.4,"BdSwab00146","BacSwab00145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","5ddd5277-59a2-418c-92ed-e5b5cdd032c2","2022-06-29 03:26:58 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG21","Rana catesbeiana",NA,"New",NA,"7b8cb562-fe42-4c6c-8953-f499987e46fe","Juvenile",NA,"Unknown",NA,59.7,16.4,2.4,14,"BdSwab00147","BacSwab00146",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00064",NA
"241","34baba15-5dee-40c0-8288-49d3e83c773a","2022-06-29 03:30:30 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG02","Rana catesbeiana",NA,"New",NA,"8e006d02-eae6-4d2a-bf0b-512daf6ffa64","Juvenile",NA,"Unknown",NA,50.9,16.9,2.7,14.2,"BdSwab00148","BacSwab00147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00065",NA
"242","83189256-fcee-41ac-9dd8-6a323705f28b","2022-06-29 03:33:21 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG24","Rana catesbeiana",NA,"New",NA,"7239eb2a-13e3-4b14-a8fe-fb558f0a41e0","Juvenile",NA,"Unknown",NA,53,19.6,2.7,16.9,"BdSwab00149","BacSwab00148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","d77bc00f-c43f-4cec-89fc-98d8a1d01862","2022-06-29 03:36:47 UTC","7ab12e7b-4cbc-42cb-811e-dd478a1be99e","BAG67","Rana catesbeiana",NA,"New",NA,"9cf298ee-1723-4bb6-b7d6-07564ba0c504","Adult",NA,"Female",NA,97.4,74.5,4.1,70.4,"BdSwab00150","BacSwab00149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00063",NA
"244","9d04d3a0-28d7-4537-acca-7a259627fd54","2022-07-12 04:19:05 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG87","Rana catesbeiana",NA,"New",NA,"e31659ec-0a15-4479-9fe7-5888c810f9ce","Adult",NA,"Female",NA,108.7,143.1,4.6,138.5,"BdSwab00159","BacSwab00158","MucBath00044","AMPBath00044",NA,NA,NA,"AntiBod00044",NA,NA,NA,"ToeClip00077",NA
"245","6c3a26b8-cb86-48dd-b96f-079df2e99250","2022-07-12 04:22:15 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG97","Rana catesbeiana",NA,"New",NA,"a2de9b3f-ea57-45c9-8048-659468836d63","Juvenile",NA,"Unknown",NA,46.8,11.7,2.7,9,"BdSwab00160","BacSwab00159","MucBath00045","AMPBath00045",NA,NA,NA,"AntiBod00046",NA,NA,NA,"ToeClip00076",NA
"246","aa1ba856-1097-4396-8268-fbae9d5c7d79","2022-07-12 04:23:07 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG68","Rana catesbeiana",NA,"New",NA,"8951e6bb-0915-4441-8c25-661842b359e1","Adult",NA,"Female",NA,111.2,169,17.8,151.2,"BdSwab00161","BacSwab00160","MucBath00046","AMPBath00046",NA,NA,NA,"AntiBod00047",NA,NA,NA,"ToeClip00074",NA
"247","f7635788-1b1b-4abd-8f1d-d62afce2ebed","2022-07-12 04:24:48 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG57","Rana catesbeiana",NA,"New",NA,"cde30b28-c8c3-49f8-a6b5-9a9a8a161d30","Adult",NA,"Female",NA,69,39.7,3.5,36.2,"BdSwab00162","BacSwab00161","MucBath00047","AMPBath00047",NA,NA,NA,"AntiBod00048",NA,NA,NA,"ToeClip00075",NA
"248","afbf5cdd-17ab-42da-9103-17028256a44d","2022-07-12 04:26:46 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG63","Rana catesbeiana",NA,"New",NA,"33a8aa71-6932-498a-8211-3e2849bf087e","Adult",NA,"Female",NA,100.8,122.7,4.6,118.1,"BdSwab00163","BacSwab00162","MucBath00048","AMPBath00048",NA,NA,NA,"AntiBod00049",NA,NA,NA,"ToeClip00078",NA
"249","4e0e785f-772b-4c8d-bf38-ac0dd5770d7d","2022-07-12 04:29:26 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG61","Rana catesbeiana",NA,"New",NA,"3d97e9ae-b325-4515-8690-cb93dc197f07","Adult",NA,"Female",NA,84.7,65.6,3.4,62.2,"BdSwab00151","BacSwab00150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00069",NA
"250","78f1e297-ba5e-4565-8dbf-d18e210e71be","2022-07-12 04:33:34 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG56","Rana catesbeiana",NA,"New",NA,"1eb1614b-b431-4afb-a6fb-5d04355dc0be","Juvenile",NA,"Unknown",NA,43,13.4,3.7,9.7,"BdSwab00152","BacSwab00151",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00071",NA
"251","f9326db9-10fe-45de-85ba-e2e6ebad1aea","2022-07-12 04:36:37 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG90","Rana catesbeiana",NA,"New",NA,"5c841212-ad85-4a96-abb6-bfb207bba1d9","Adult",NA,"Female",NA,111.8,182.8,5.5,177.3,"BdSwab00153","BacSwab00152",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00070",NA
"252","b68d6ce8-74db-43bb-8050-15860ea72720","2022-07-12 04:39:29 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG64","Rana catesbeiana",NA,"New",NA,"29774347-494b-41bb-90e1-ee730747f4ab","Adult",NA,"Female",NA,98.5,129.2,5.8,123.4,"BdSwab00154","BacSwab00153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00073",NA
"253","7cd2d574-773d-4585-bced-c9e308819141","2022-07-12 04:42:38 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG52","Rana catesbeiana",NA,"New",NA,"9291b833-2d89-4956-8dc4-0585bba9bc39","Adult",NA,"Female",NA,76.7,51.9,4.4,47.5,"BdSwab00155","BacSwab00154",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00066",NA
"254","888c388f-ab87-4d42-87d7-82c6f9b42f34","2022-07-12 04:45:26 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG89","Rana catesbeiana",NA,"New",NA,"664486c9-2f78-43c8-b9f9-bc58bee8e0f0","Adult",NA,"Female",NA,78.9,59.5,4.4,55.1,"BdSwab00156","BacSwab00155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00068",NA
"255","f214372f-c59b-41d4-8e5e-fd7370132bfd","2022-07-12 04:48:07 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG53","Rana catesbeiana",NA,"New",NA,"823c41c3-5096-4e8d-9b84-c4ac3b28537d","Adult",NA,"Female",NA,106.8,161.3,3.5,157.8,"BdSwab00157","BacSwab00156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00072",NA
"256","617903ca-4a26-45a4-9a52-a440d4fd9029","2022-07-12 04:50:35 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG88","Rana catesbeiana",NA,"New",NA,"92303a27-b164-4647-aa0d-f2676938218e","Adult",NA,"Female",NA,69.7,46.5,4.3,42.2,"BdSwab00158","BacSwab00157",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00067",NA
"257","7b19bffb-b5a1-4e73-bdd5-cb8a4d6c91c9","2022-07-12 05:50:37 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG98",NA,"Rana catesbeiana x Rana clamitans (possibly)","New",NA,"a0e0a6bb-c89e-446d-99f6-963085a9db8c","Adult",NA,"Female",NA,81.2,59,3.4,55.6,"BdSwab00164","BacSwab00163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00079",NA
"258","54e993c5-ba88-4d18-91ff-20726ceb448d","2022-07-12 06:00:33 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG96","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,75.6,39.8,5,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","7675d042-7386-429e-8137-563c62df370f","2022-07-12 06:02:36 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG58","Rana clamitans",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,33.4,5.2,2.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","c714042d-db69-49e6-94aa-5c9c4972b9d3","2022-07-12 06:04:08 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG55","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,68.6,38.4,4.4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","99f778f5-f182-4076-be8d-44ad4143a563","2022-07-12 06:05:47 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG85","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,69.1,38.5,4.5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","93016eea-a209-4e29-bf2a-e350a5bc7e38","2022-07-12 06:07:59 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG65","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,75.2,32.2,3.5,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","518fecf7-0a5b-43d0-bc4a-dcaaf5627c3a","2022-07-12 06:09:36 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG60","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,72.6,44.8,3.7,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","f6a83e92-a19c-429d-a237-e034ce9ae12c","2022-07-12 06:10:38 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG84","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,85.9,62.3,6.1,56.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","ba60a864-94e0-44b2-9d01-6017e7e1bf3f","2022-07-12 06:12:12 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG86","Hyla versicolor",NA,NA,NA,NA,"Juvenile",NA,"Unknown",NA,19,2.7,2.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","f6941209-8fa8-4d9e-b79d-bdd2faacb13c","2022-07-12 06:25:37 UTC","1f57feb3-7039-4a29-86ac-09f9b0baa008","BAG00","Negative Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MucBath00049","AMPBath00049",NA,NA,NA,"AntiBod00050",NA,NA,NA,NA,NA
"267","ea4b1c33-6b5f-4231-95b8-3820de7464bb","2022-07-13 04:14:35 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG25","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,129,302.3,15.3,287,"BdSwab00165","BacSwab00164","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"268","00f24a0b-754b-4bc4-90ba-ed3958603551","2022-07-13 04:23:11 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG54","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,87.1,132.6,4.3,128.3,"BdSwab00166","BacSwab00165","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"269","88ba477d-c550-498a-a4e3-08a6d3944835","2022-07-13 04:25:35 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG05","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,87.2,89.6,9.9,79.7,"BdSwab00167","BacSwab00166","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"270","2b2d9d6e-ce11-47c5-9c40-bbc7d1dfdb8c","2022-07-13 04:28:29 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG22","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Male",NA,102.5,185.9,15.7,170.2,"BdSwab00168","BacSwab00167","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"271","c25c93f7-0518-4258-81c9-71ab48ce6645","2022-07-13 04:31:22 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG03","Rana catesbeiana",NA,"Recapture",NA,"d70c6d03-62e0-4e8d-8d0a-9ace6a32ddc1","Adult",NA,"Female",NA,113.9,186.8,12,174.8,"BdSwab00169","BacSwab00168","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"272","865cb986-666d-441b-afff-7f06577ffbfe","2022-07-13 04:36:24 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG01","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Female",NA,42.4,12.3,3.3,9,"BdSwab00170","BacSwab00169","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"273","9a9edbd2-91aa-4680-836c-7b725650f636","2022-07-13 04:39:53 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG02","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,95.4,92.9,5.6,87.3,"BdSwab00171","BacSwab00170","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"274","37d098a8-f1f7-451a-82f4-79eec527e242","2022-07-13 04:41:46 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG19","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,101,149,4.8,144.2,"BdSwab00172","BacSwab00171","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"275","846a0c6b-8195-432f-9524-137cddbdce62","2022-07-13 04:44:30 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG24","Rana catesbeiana",NA,"Recapture",NA,"b250863c-79c0-45c3-b415-28366ae51e7c","Adult",NA,"Female",NA,99.5,124,6.2,117.8,"BdSwab00173","BacSwab00172","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"276","d61e9f3f-87a5-4b53-be42-b95a84a9d0c3","2022-07-13 04:47:41 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG66","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,83,82.9,6.6,76.3,"BdSwab00174","BacSwab00173","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"277","812e2b72-00af-4c20-b570-da5c928c21ce","2022-07-13 04:48:50 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG18","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,48.1,14.9,3.9,11,"BdSwab00175","BacSwab00174","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"278","c4debd9c-f2ab-4088-b666-f362b48cfc0e","2022-07-13 04:51:26 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG27","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,86,78.9,3.9,75,"BdSwab00176","BacSwab00175","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"279","c047ad98-4af8-424a-94ef-7ae23f828543","2022-07-13 04:56:03 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG21","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,73.2,49.5,4.5,45,"BdSwab00177","BacSwab00176","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"280","83df118c-13fa-4935-887b-402ddb95d8fe","2022-07-13 04:57:21 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG93","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,47.9,13.1,4.3,8.8,"BdSwab00178","BacSwab00177","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"281","aae55f35-f7ad-4e08-9f83-a7a25e2ed668","2022-07-13 05:00:35 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG92","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,46.8,10.8,2.7,8.1,"BdSwab00179","BacSwab00178","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"282","a8d91ba1-bc58-4dad-b721-72c5564d116c","2022-07-13 05:03:38 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG16","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,48.5,14.7,3.7,11,"BdSwab00180","BacSwab00179","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"283","5ca3c6a4-93ca-4dd5-a3a8-e62277f3a501","2022-07-13 05:05:15 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG17","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,46.7,12.7,4,8.7,"BdSwab00181","BacSwab00180","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
